peak_power,peak_freq,auc_power,total_energy,sample_entropy,mean_acceleration,label
1.306457443411069e-05,0.390625,3.619379177392691e-05,9.307965471791388e-05,0.8547366946123358,0.00749918601512816,0
2.187474111722605e-05,0.390625,3.8327386545864274e-05,0.00013098048991869212,0.8051937771020709,0.01002689476139139,1
0.058416800902598466,10.15625,0.1163167010792761,0.6746514082032559,0.9939919945529423,0.7315931819946205,1
1.090267217338293e-06,1.5625,5.63352009469182e-06,2.302282329305758e-05,1.0914621003178562,0.004364988414938754,1
7.020373290724724e-07,0.390625,3.0799028134167926e-06,1.6526143715983366e-05,1.1800221193705756,0.0038039610421394094,0
2.374796423956469e-06,0.390625,6.067864029425584e-06,2.5179676687942416e-05,0.9781065935743685,0.004573565366283435,1
2.6975020543041e-05,0.78125,0.00014509635719328216,0.0005020187768492387,1.137131726273141,0.017740175723340534,1
3.3207031601627708e-06,0.390625,8.131900677304295e-06,3.3826990834906714e-05,0.8803823354438198,0.0056305667821953155,0
1.817903820402996e-06,0.390625,7.954737094328386e-06,3.4089771292550564e-05,0.9400730718932152,0.005417795827794186,1
5.911508287872722e-06,0.390625,9.776801264616801e-06,3.298566365727588e-05,0.55531128144532,0.004603306730590534,1
1.1150756362895684e-06,0.390625,4.657378612245316e-06,1.840757827063005e-05,1.0025463283970504,0.004032059459307378,0
2.9698205448605305e-05,0.390625,0.00010277707868177791,0.00035703835966555066,0.9009563796406945,0.017022579004237405,0
1.5286419784433583e-06,0.390625,6.61876559900978e-06,3.332722328904307e-05,1.3281364214502447,0.005220354325240009,0
6.357165437208712e-07,0.390625,2.5906232035080222e-06,1.1960963002619485e-05,1.2078624300025127,0.003260250886219558,1
2.768201460888886e-06,0.390625,1.6128580603946345e-05,7.247578817972357e-05,1.1928489524249999,0.007867893888080601,0
6.514663664509761e-06,0.390625,2.0729224165179082e-05,8.99140506542085e-05,0.9651167365798753,0.008751055407682335,0
1.0645426479993699e-05,0.390625,1.9062931426170297e-05,9.177772125117651e-05,0.7793907932535779,0.008714097323398163,1
5.725108429789719e-06,0.390625,1.2216069914286286e-05,4.4415731151246014e-05,1.0292267271831361,0.005621458059304318,1
5.849552595593819e-05,11.328125,8.01520364197303e-05,0.0004623951251446719,1.2969037603231512,0.01949571729395137,1
1.663135953536509e-05,0.390625,4.769079747512894e-05,0.0001697218857064365,0.8359191653685947,0.010667131093775262,1
2.7181645888513022e-05,5.46875,0.0001123443453463073,0.0009419694437418202,1.2707779385595648,0.02867115587056619,0
1.0304871720680015e-06,0.78125,5.9462155928566575e-06,2.6799086427397078e-05,0.9358082400921716,0.00467917748554062,0
1.645625315552522e-05,0.390625,5.739495061075775e-05,0.0003164500374440023,1.2279974132827673,0.01626955209989407,0
7.851375553981613e-06,0.390625,1.5346313095233837e-05,5.2880819137855644e-05,0.9711199683391226,0.005497549556331741,0
0.006157056315824693,0.390625,0.010489718450029752,0.06631086776558143,0.5608568557623118,0.2052010117143763,1
0.00010060377131004186,0.390625,0.00028397732413875185,0.0008893682916354986,0.7315861062454992,0.023076226440440065,1
5.720848997852029e-06,0.78125,2.1925605096558892e-05,0.0001106629192529292,1.1446876417747183,0.009397482590609253,1
9.145690034201263e-05,0.78125,0.0002693855174060062,0.000776427636899453,0.91430669969563,0.022844869228423534,0
0.011998485900556058,0.390625,0.025848081717501612,0.10849504390924157,0.6053651967901207,0.25318501810026217,1
0.007266717766815559,0.390625,0.015099864546904235,0.0427135682527321,0.4492665558743329,0.14521723074664356,1
3.2517052613433325e-05,0.390625,7.10521185048336e-05,0.00020415582350269084,0.6637078608322196,0.010298611292869107,0
0.0004303753665585855,0.390625,0.0009548764907796894,0.0024681098117196537,0.4429666267921654,0.03707240794196881,0
1.8992744908443707e-06,0.390625,1.1702369061447468e-05,4.686314515157367e-05,1.1651829408875696,0.006339364889950791,0
2.846753592929295e-05,0.78125,5.026973064630751e-05,0.0001723918347944453,0.998661259309562,0.008926840891507642,0
1.939409935310813e-06,0.78125,7.48092829894966e-06,2.7354771611743656e-05,1.2128810724422499,0.004382728376805645,0
0.0002765523220131362,12.890625,0.0005373188100088749,0.002143599969883768,1.2639778206089858,0.039861303482535096,1
1.3817618941133255e-05,0.390625,2.9855771835765295e-05,7.954076014430763e-05,0.8507695102088831,0.006998362204370484,1
9.432433384291687e-07,1.5625,5.340633020738956e-06,1.9941143806533265e-05,1.1397633332334822,0.004007577888786565,1
2.413735218868029e-05,0.390625,9.541839146883578e-05,0.0004065985303689404,0.9490416029575236,0.016203138808435484,1
4.107898373578773e-05,10.9375,9.485136696591643e-05,0.0003685970145188604,1.152429241289355,0.016560060652715508,1
7.2109512588754756e-06,0.390625,2.1585869535506052e-05,8.279821749775409e-05,0.8159307509042802,0.007463280730531762,0
0.0002399511982543687,17.1875,0.00032661596981208366,0.0016362521230659196,1.230786999840198,0.03628545994888034,1
9.485530635081387e-07,0.390625,5.327806225845252e-06,3.0038828975056757e-05,1.3967608438223658,0.004993400184062363,0
1.3630554972768485e-05,0.78125,4.715414922414375e-05,0.00014637926835754178,1.0820785095686907,0.010363619672831528,1
5.2458159828699735e-06,0.390625,6.943085520164547e-06,2.8498713305706453e-05,0.575588139000199,0.005707143429520702,1
2.766504533218291e-06,0.390625,7.457293671564766e-06,2.7251015678803786e-05,0.7715486548253386,0.004556059056189737,1
3.0140237162479807e-06,0.390625,7.858523320444648e-06,2.2331954172284987e-05,1.1335839857965144,0.0038877634327959677,1
6.826848465951239e-06,0.390625,1.7792225048548517e-05,7.888885251598513e-05,1.005914526209687,0.008042194435029062,0
0.00022437299709003738,12.109375,0.000457334587322501,0.0021332392157744464,0.42407180448429,0.03570943458251771,1
1.7550481333823544e-05,0.390625,3.702502626267466e-05,0.00013101727722651592,1.0057995132936564,0.009122952164426046,0
1.5075887214630453e-05,0.78125,4.9890246320898023e-05,0.0002739910896936886,1.184983828412187,0.015326735083377214,0
3.748165877786052e-06,7.421875,1.7949084384089194e-05,8.161004389544281e-05,1.0557367103169506,0.007828510600326986,0
1.7177688691291345e-06,0.390625,4.2858363717429085e-06,1.7476509892386516e-05,1.0040154477296983,0.0036357246243667795,1
4.914682203485045e-06,0.390625,1.4938190220236311e-05,5.102435828778893e-05,0.9214146557091918,0.006296959848985683,1
0.02961107614536331,10.546875,0.04815632330725038,0.2187245920654307,0.5837788367131397,0.34365985838618446,1
6.646475081982769e-05,0.390625,0.00014377640676284032,0.0004971232983691256,0.8336504400353811,0.01714624659667713,0
2.4555092937013545e-06,0.390625,8.335541181101897e-06,2.3546680318575544e-05,0.6024797787292875,0.004155934840261613,1
0.0025458596259302683,8.984375,0.01311861022616448,0.0601190292489658,1.4500320445848935,0.2148404936167942,1
2.191119828509971e-06,0.390625,1.2060820758605963e-05,5.103624486842903e-05,1.336143615911408,0.006184091991865797,1
1.6126462919842095e-05,0.390625,3.600626592390218e-05,0.00015828272867033868,0.6059210184750877,0.009057706980487653,0
2.5858111985208394e-05,0.390625,8.787585250331887e-05,0.00047077554258588284,1.0769263315693216,0.020430136289067778,0
5.4291353706830446e-05,0.78125,0.00018470722734925907,0.0006770716765610204,1.1253208145052764,0.019488321771936237,0
2.0442976382392696e-06,0.78125,1.0445926877486403e-05,3.1686945610721956e-05,1.223344520862131,0.00444309345672718,1
1.8126382663448819e-06,0.390625,6.00911702315321e-06,2.7429230791786853e-05,0.8493963866140886,0.004936537606277577,1
1.8217174403951053e-06,0.390625,6.613733244732233e-06,2.9809890426086988e-05,1.1975093895874522,0.004802074983075081,1
0.016746422786171933,9.375,0.01598220649663823,0.06945152899551582,0.7044434256047053,0.23193947864051018,1
0.00139518163449391,10.15625,0.0023807472406801116,0.013681579173511406,1.0478993504548868,0.1034119876252239,1
0.0002474252561000665,0.390625,0.00068813901308157,0.0033187578212740456,0.9249077599748907,0.04914893919913591,0
1.7341515439574936e-06,0.390625,6.11400383269948e-06,2.6130632622342246e-05,0.8234293865883899,0.0047472410046148945,1
1.264372725036385e-06,0.390625,9.687461084969072e-06,4.9548400347123644e-05,1.47935820414567,0.006480874690617481,1
3.8181371063670566e-05,0.390625,9.011966881311089e-05,0.00028574122320427684,0.3678483735703831,0.011305983770547107,0
1.345693383128089e-05,7.421875,3.768875708694137e-05,0.0002350225058988225,0.8742831772393227,0.015098586342179974,1
1.1659726533226534e-06,0.390625,5.838264504586931e-06,2.378769387687198e-05,1.5286320843188201,0.004294534274803076,0
1.7220641812768264e-06,0.390625,4.287173076891923e-06,1.8071120656051394e-05,1.2834763097014956,0.003661499622551473,1
4.065376009601154e-06,0.390625,6.9279141335389625e-06,1.802472749697695e-05,0.6401161413948102,0.0035180451396553767,1
1.6443718121674354e-05,0.78125,2.8852091973198105e-05,0.00010107221989751656,0.7800111962922776,0.007488659948824797,1
5.264989966975167e-06,0.390625,9.063958043349205e-06,3.0902297186334e-05,0.534553048724407,0.0054503874288658275,0
0.00021198151228319715,10.15625,0.0006310982332429615,0.0025923951211283495,0.9006123792983637,0.04556549965551352,1
0.00024112783942967637,0.390625,0.0007218118036802007,0.0030452146679572556,0.5586519744625222,0.048059888777054166,1
0.021529370576925243,11.328125,0.022110160839590293,0.0873047796370717,0.8436461940204232,0.2550115580510171,0
2.087902886889005e-06,0.390625,4.124608781834665e-06,1.4924815932221034e-05,1.0183554291797847,0.003401700987231754,0
0.00024243952569848412,0.390625,0.0004714639175489713,0.0029520832854383083,0.7603094076275071,0.04202780888898072,1
4.2211753066890295e-06,0.390625,1.1206178846392398e-05,4.009521769277412e-05,0.9238914562666345,0.005855538812461225,1
9.80878981722569e-07,0.390625,6.299532933088205e-06,2.9697569101865795e-05,1.105595988290583,0.005783289058053475,1
0.001255722817592987,0.390625,0.0028361483684243836,0.00845186413823543,0.828483800308267,0.07027467116895479,0
1.8398265081043836e-06,0.390625,4.138928356301003e-06,1.664220491835986e-05,1.2633196906461024,0.003672436162768385,1
2.1499127551070382e-05,6.640625,0.00015717584728984626,0.0008096476605481084,0.8046158615871235,0.028765819186538723,1
1.5236510574922713e-05,0.390625,3.656143559321107e-05,0.00014278489362803108,0.9209714410843522,0.009539172443439273,0
9.91427580078674e-07,0.78125,4.188584809050794e-06,1.8094313297324874e-05,1.09617147374333,0.003910061874939336,1
0.00023066437390450387,0.390625,0.0004769343507836537,0.0014155706773122446,0.5468987267040643,0.02620508453553929,0
2.617164406026339e-05,0.390625,8.56509389071503e-05,0.0002622565249394309,0.9665926626855937,0.013194177496053066,0
0.0002690267620559805,0.390625,0.0006575795602215921,0.0020689417932358333,0.6518962819013423,0.03236957174946919,0
8.617930843106391e-05,0.390625,0.00015767487543124131,0.0005801583940029917,0.7009032280064565,0.01641021196802543,1
7.09935262159675e-06,0.78125,2.780560922842189e-05,0.00010096476107416345,1.1184682959223058,0.008931610084383687,0
6.54051919185212e-05,0.390625,0.0002550802106902043,0.0009790421140798296,0.34651549978698687,0.025649026351665105,1
2.62934775407284e-06,0.78125,1.0887662691896412e-05,6.401200660064257e-05,1.3413177104555734,0.007164991281287138,1
0.00013452555795556093,0.390625,0.0002930418081154884,0.0008491152897558738,0.2297689293237867,0.01526112734291784,0
1.818442064029547e-05,0.390625,5.1427521492003423e-05,0.00026291611293486076,0.9279338829116973,0.013905574084734683,0
0.000573737651581496,0.390625,0.0011906812878153894,0.004191739693442982,0.4964479692693088,0.04902962711786658,1
8.353519534602295e-05,1.171875,0.0002523446941250293,0.000661584375158854,0.4376191538987089,0.017133932637728073,0
7.883759696677362e-06,0.390625,3.06973519047681e-05,0.00016318089229673522,1.1061143572231997,0.010955870377480324,0
2.8249320660032394e-06,8.984375,1.5024963210810981e-05,7.191551623977382e-05,1.4643549113322212,0.007660915895341037,0
9.627571992437286e-06,0.390625,2.42550615370671e-05,7.332418771749926e-05,0.6013317160419226,0.005524200738987842,1
8.343181158786393e-06,0.390625,3.188143921352403e-05,0.00011510372788452328,1.0831165684116033,0.008649951187514172,1
3.5733368704364175e-06,0.390625,8.240210612814939e-06,3.300742204497074e-05,1.0106387248686197,0.004772821762456547,0
6.3665564007411974e-06,0.390625,2.6083996055389333e-05,0.00012969679617085228,1.2114834140746586,0.010206784017236716,1
1.5652817143565679e-06,0.390625,4.507959288437527e-06,1.9541708927783734e-05,0.7180679313682684,0.0042223361387647975,1
1.4349494304841022e-05,0.390625,2.6157789819218688e-05,6.930850860343857e-05,0.585027850880328,0.00690665130704353,0
1.7948577996170024e-06,0.390625,5.570079105021159e-06,1.7836509739018817e-05,0.7688491807813337,0.003615390846711844,0
8.301131407710514e-06,0.390625,2.533414314446232e-05,0.00010977644349847655,1.1632524218865867,0.009474948997671017,1
2.0100849302053494e-05,13.671875,0.00016994899645867497,0.000748352224311586,1.1359886809068247,0.021880357772131702,1
0.049167496198632824,8.203125,0.08092802864082332,0.6922633590163727,1.1494322812236684,0.7717837189413878,1
0.00015791730462110009,0.78125,0.0004684599412236205,0.001041637219859783,0.7291015727486676,0.019239717902772124,0
3.372278607234847e-06,0.390625,1.4410052069269495e-05,6.974292872924971e-05,1.2443657049262535,0.007560715024611022,1
8.47260711663357e-06,0.78125,3.333055635952821e-05,0.00018016749668665183,1.2093102756792193,0.011671035479601681,1
4.3971874035252685e-05,11.71875,0.0002342165072936517,0.0013885759683408207,1.5664482294254487,0.03362709949837321,1
4.798773144691001e-06,0.390625,1.9235902236085757e-05,7.166182777056552e-05,0.7507584411229219,0.006989735816767585,1
5.4895497603795154e-06,0.390625,1.3638537281221147e-05,7.218430778444451e-05,0.8654516563191781,0.007575825414337325,0
2.0970223392223943e-06,0.390625,6.920753587935394e-06,3.1619679614367736e-05,0.9117011713414315,0.0052529761884470925,1
3.6435023116342137e-06,0.390625,1.7849424048051557e-05,0.00010283890155551157,1.0213688051935346,0.009677359486372692,1
1.7999019346607276e-06,0.390625,8.598002295788317e-06,3.259500781065396e-05,1.1645313450482098,0.004987242270744665,1
0.007013499224870702,0.390625,0.011807463159074286,0.030169753030834974,0.3681944311970482,0.1103470478375906,1
1.6104344911031575e-06,0.390625,4.162070488429755e-06,1.8485254718712004e-05,1.1658430879764576,0.0037829058074695613,1
1.0545336772172002e-05,0.78125,3.8272404054912205e-05,0.0001453478042474044,1.3322753293084186,0.010351488975350561,1
2.8942009317538088e-06,0.390625,2.1691471946738674e-05,0.00010353650571375899,1.1741651187026383,0.009234007974103625,1
6.11594458428249e-05,10.546875,0.0001392154482091454,0.0007605325077576109,1.1048011380936182,0.024846756680739567,0
2.8911019357602257e-05,0.390625,7.529577320977913e-05,0.00028926121054421403,1.3680474844911352,0.015296199019788587,0
8.55092296622067e-06,0.390625,2.2693060589714775e-05,7.067427369402316e-05,0.9568499996413563,0.005993990421319416,0
3.3546133083665514e-05,0.390625,0.00010026580967053734,0.000358060363700628,1.1489325459504602,0.016281091238120663,0
1.0638514644678338e-05,0.390625,1.7024834284565197e-05,5.88448436344788e-05,1.0151792014149363,0.006058731545056628,1
3.987544257587635e-06,0.390625,2.4489746221832863e-05,6.747353161989461e-05,1.1423602942524986,0.0064106819907623555,1
6.566896885527831e-05,0.390625,9.257524837710473e-05,0.00029443720549193113,0.6658805517381293,0.01639254593377813,0
1.426173663472571e-05,0.390625,2.1417301575180686e-05,7.877877396207899e-05,1.243727483038667,0.007368193292657103,1
0.0005501999703803707,0.390625,0.0009406382715732532,0.0017694115584126224,0.16005236676076307,0.020639553296148833,0
0.00010206567184505372,0.390625,0.0001312626522664539,0.00028201055264524377,0.4500177157900552,0.009510378324921456,0
1.7231041716942886e-06,0.390625,1.1417512691812674e-05,4.586674783105927e-05,1.4999292584807806,0.00598482388932086,1
0.0004771272772688978,0.78125,0.0010401865189007705,0.0028192753004937328,0.6713295017212665,0.04152559864407731,0
0.0007981019977647632,0.78125,0.0018854266579840671,0.0027847611216399288,0.07840103383110716,0.016490242908298626,0
1.484230063949993e-05,0.390625,2.6621948312335225e-05,0.00010097196324542238,1.0933130405805425,0.00823039637768709,1
2.224726671879627e-06,0.390625,7.106167605151774e-06,3.1025751476415466e-05,0.8717591246567242,0.005011702874318196,0
2.4732007930770284e-06,0.390625,1.3991430511063073e-05,5.494155596974219e-05,1.1899915647588566,0.006422762054708898,0
3.5578021114227734e-05,0.390625,7.631400694124114e-05,0.00019290886965218896,0.49220881542158457,0.011034829178144318,0
7.799887897638493e-06,0.390625,4.445892648258309e-05,0.00018295801932773323,1.6182940529732863,0.011982443212595607,0
6.460630698039392e-05,0.390625,0.00021098884088598135,0.0009520191490102631,0.8458930139445388,0.026364915338762562,0
1.0514607682245805e-05,0.78125,6.134787930391192e-05,0.00020455513931304605,1.058608024097585,0.011765519504421715,1
0.001012573761305746,0.390625,0.0020007054945225863,0.005977412173155295,0.40174913117040695,0.05172960478681677,0
3.9154475064484e-06,0.390625,7.723949476868409e-06,2.4688904977045082e-05,0.6123084753250174,0.0047678930259832586,0
2.0391173724518705e-06,0.390625,6.373791841329693e-06,2.4794045112907977e-05,1.082131119441393,0.004522095115200982,1
5.4489492540613824e-05,0.390625,8.49735126866084e-05,0.0003436508570597071,0.32066400364428654,0.01068215977963685,0
0.0002036556384553232,0.390625,0.0006590085396889178,0.002826899284164035,0.15827415401423578,0.03737332787864385,1
5.872067069338136e-06,0.78125,3.8835771060057346e-05,0.0001758467848744206,1.286096882813916,0.011937691475547895,1
2.6570423639999726e-06,0.390625,1.1460558480930368e-05,4.8075479200342035e-05,0.9389866623551693,0.006367839762582206,0
2.4231976315081587e-06,0.390625,1.130070193579323e-05,4.727410116822046e-05,0.99183836878836,0.006359675171810447,1
9.047639628422739e-05,0.390625,0.00016755193081851685,0.0009283631195914654,1.0146131545040524,0.027442029499588374,0
9.560589934318786e-06,0.390625,3.377265087581232e-05,6.38568697234557e-05,0.5393575239934576,0.0057877097883060995,1
7.544895173691505e-05,8.984375,0.00014823411692894468,0.0007721446840080091,0.10111014130598099,0.025249860344636856,1
8.058508082130447e-06,0.78125,3.912186807128455e-05,0.00021190127648039052,1.0010080904405976,0.012890046241568937,0
6.1816505214597195e-06,0.390625,1.2469765359268013e-05,7.270976516035276e-05,0.818450364842716,0.008095193722858142,1
7.744732201043404e-06,0.390625,1.3175970170313618e-05,5.027693117381765e-05,0.7343038829702573,0.005995942784486134,1
1.5122522599811187e-05,0.390625,3.5825351216371216e-05,0.00011549527773568508,0.6475485779698823,0.008981387560546138,0
2.190057035402392e-05,0.390625,5.8327121595580067e-05,0.00019956497717963303,0.5538046675466668,0.009588059239793277,0
1.8704811042809727e-05,0.390625,5.455039575404346e-05,0.00019340255109407078,1.142248289827783,0.011256004079916119,1
5.070406926276849e-06,0.390625,1.634470036968247e-05,7.597876338602536e-05,0.9497336193477589,0.007962495263989691,1
3.926777250888917e-05,0.390625,0.00017384336666854787,0.0009313222819601935,0.542966343069796,0.03052358683747312,1
8.889291624784218e-06,0.390625,1.3488188884030406e-05,3.9339495768141164e-05,0.4180608785599416,0.004485217907763676,0
0.04839275762363774,7.03125,0.11205476023477398,0.5365648650753474,1.1899500860615237,0.6603098183082926,1
0.0003961040188175605,0.390625,0.0007890904229650622,0.001809534245622645,0.3400633653490411,0.03064281099248797,1
0.0020429645522896255,8.203125,0.0017245007038093657,0.011340723127760296,0.7688081765503084,0.09729248486088488,1
2.5864213463587194e-05,0.78125,6.938820914825872e-05,0.00037046632983142754,1.3914292411171012,0.017498151673649653,1
4.208826511422223e-06,0.390625,1.5590067403079745e-05,8.95886195556171e-05,1.003531779343048,0.008590770309990777,1
6.501403777377097e-06,0.390625,1.840755985230018e-05,7.261784909158244e-05,1.0480480564959365,0.007112475045349816,1
0.020608123630918313,9.765625,0.0784563471011357,0.3816313658489684,1.4353076842510115,0.5579725646669157,1
1.5517975776101791e-06,0.390625,6.392783048191151e-06,2.7543284675557003e-05,1.1587553854180845,0.004606420280701075,1
0.00013608420861354595,0.390625,0.00014638744782296103,0.00025219366767214105,0.2811909410233504,0.0075733360017568915,1
1.1898603682477895e-05,0.390625,4.07127450880742e-05,0.00015276518257321628,1.0935014868985682,0.00970637458723696,1
0.0010734354268076367,0.78125,0.002398173782557798,0.006261749946279722,0.4173831842036118,0.05415339451623614,1
0.00019016339722980927,0.78125,0.0007515275194721003,0.0015247569107408056,0.7415243709036325,0.027018447467856054,1
0.000557939549277703,0.390625,0.0012800457727267307,0.0037900763311769017,0.5150644575610558,0.04396453444023005,1
1.8191156013709448e-05,0.390625,4.3391629334220904e-05,0.00024292010246109556,1.013615141858034,0.013921757520254137,0
6.071157459377283e-05,0.390625,8.185341858769378e-05,0.00026736074137009467,0.6241474192937503,0.011606289070745306,0
0.000873243950657524,0.390625,0.0027750645088001954,0.006797432779695799,0.5231309428861801,0.05690329695268301,1
2.0396236699143015e-05,0.78125,9.926969045366164e-05,0.0004412850029888072,0.9680343179849907,0.018814870317629205,0
1.2177742452301855e-05,0.390625,3.078237663702239e-05,0.00012587248941476803,1.2281506722558,0.00947205443620556,1
7.233738376108761e-05,9.765625,0.00026852672156955465,0.00141332457271597,0.9332973986514782,0.03334921892868631,1
5.326506689905162e-07,1.171875,2.8833170106172567e-06,1.2057649911163845e-05,0.888329163990063,0.0032057657872120618,1
3.599167184935717e-05,0.390625,6.756747613293902e-05,0.00021662594988443328,1.1048203577315563,0.012238538606663454,1
2.90796456304049e-06,1.171875,1.048249335180509e-05,3.733662742532794e-05,1.0380372333609205,0.005018374083089604,0
1.3883620418166765e-06,0.390625,2.5400611189258064e-06,1.0319312787313525e-05,0.5481698948974456,0.0032995939800064223,1
3.229089305446139e-06,0.78125,9.182414518766964e-06,4.015809950098422e-05,1.017697890581954,0.005541948268105912,0
1.2247158857678063e-05,0.78125,5.33165255057059e-05,0.00016323539312603684,1.200159168189527,0.010599054036298948,1
5.722217826133136e-06,0.78125,2.9681699605823322e-05,0.0001402754479630043,1.3051417006789676,0.01092075166722824,1
5.587432488050311e-06,0.390625,1.6981851535009666e-05,7.929369451863507e-05,1.261111874294883,0.008407740536238205,0
0.00016645687028728686,0.390625,0.00022444057002900676,0.0004166930974555587,0.10704141310443055,0.010983157759166319,1
1.6689886599636937e-05,0.390625,6.211192641012266e-05,0.00024797802363497765,0.9865381213099949,0.012710723308179862,1
1.506491962644183e-06,0.390625,3.953488220156918e-06,1.1946048324522312e-05,0.7487098145885598,0.0029820321310013603,1
1.1335293939103903e-05,0.78125,3.0323348917235708e-05,9.74775669796496e-05,1.0039587866526891,0.008005349751954625,1
0.00012394847242914767,0.390625,0.00023359998632778916,0.0013703970928329065,0.7664611112093012,0.03311078243649927,0
8.25009595096916e-06,0.390625,5.097621654741806e-05,0.00020714037604435765,1.3730472124454614,0.012332893039976551,1
3.235820882445556e-05,11.328125,9.746175862384744e-05,0.0006236691593586108,1.4787419714522716,0.022838392209406755,0
0.005165615267914733,0.390625,0.011032994781701848,0.029940837382333826,0.698183688889665,0.11285251131457756,1
5.192940855151759e-06,0.390625,2.5860611772897023e-05,0.00011741989454293211,1.0209428736732318,0.009956455928880068,0
5.6325260486035714e-06,0.390625,1.0864566802211519e-05,3.417412205152915e-05,0.42055205088179487,0.0043320315307149755,0
8.903937300545198e-06,0.390625,1.3066360598468982e-05,4.3432571081692224e-05,0.5961939045743093,0.007705531829026468,0
0.000163698935683753,0.390625,0.00029523105103411017,0.0007380906930122044,0.9713495703029624,0.019889526998297914,1
8.115228760474918e-06,0.390625,1.3994617476798147e-05,4.5973308474619616e-05,0.6953157486398881,0.006991467250189753,0
0.0002349295631562246,0.390625,0.00046695932473468833,0.0015892666133936375,0.8920082596222532,0.03166167593804788,0
1.760119013778723e-06,0.390625,5.005381455688397e-06,1.827992406254735e-05,0.7129194713855561,0.004060572979995225,1
1.4636363111546485e-06,0.390625,9.230954997051286e-06,4.056141853881639e-05,1.222198228821862,0.005785026730912158,1
1.3711848927318431e-05,18.75,4.231607069507701e-05,0.00024146166268014307,1.4418967536654024,0.013658291851713057,1
1.847131748384381e-05,0.390625,6.74583345090788e-05,0.00037286254480081975,1.418657907814176,0.017272022943772686,0
7.605563948852108e-06,0.390625,2.1944584589102825e-05,0.00011777804247227211,0.7187986968581208,0.008187531548496002,0
0.00039948757787275385,5.46875,0.0005066686070418205,0.002534671981326122,0.7311211612773296,0.04295117997642405,0
9.959160696287172e-07,0.390625,2.2989526669786063e-06,7.397623226538406e-06,0.5196657688213672,0.002629009101780415,1
